"Lat_M","Lon_M","Date_M","Time_M","LAYER","TRANSECT","FishDensity","Targets_Binned","BottomDepth","N_YAOSized","YAO_FishDens","Stratum"
42.15953475,-80.2062565,20190708,06:22:49,"LO","T1A",62.308907649099,1,13.800254,0,0,1
42.16644546,-80.20875808,20190708,06:18:20,"LO","T1A",72.7910978041931,1,15.591315,0,0,1
42.17334086,-80.21133029,20190708,06:13:45,"LO","T1A",43.2914975792386,10,17.410671,0,0,1
42.18020251,-80.21400639,20190708,06:09:06,"LO","T1A",109.4953205697,14,18.643813,1,7.82109432640712,1
42.18704698,-80.21686466,20190708,06:04:25,"LO","T1A",287.633990766676,20,19.824765,1,14.3816995383338,1
42.19106829,-80.06491667,20190708,07:23:49,"LO","T1B",212.191096546929,4,13.304079,1,53.0477741367322,1
42.19385,-80.21978333,20190708,05:59:44,"LO","T1A",5163.44690428109,12,19.927282,0,0,1
42.19799708,-80.06772583,20190708,07:28:53,"LO","T1B",10.0783098308863,3,14.527568,1,3.35943661029545,1
42.20068962,-80.2224653,20190708,05:55:03,"LO","T1A",4567.21805394464,20,21.0644,1,228.360902697232,1
42.20480749,-80.07117472,20190708,07:33:21,"LO","T1B",185.211703422118,3,15.479898,1,61.7372344740394,1
42.20763743,-80.22496803,20190708,05:50:22,"LO","T1A",1817.50645427483,16,22.70312,1,113.594153392177,1
42.21174958,-80.07374986,20190708,07:37:52,"LO","T1B",3.14968303101379,2,16.317573,2,3.14968303101379,1
42.21455206,-80.22745624,20190708,05:45:40,"LO","T1A",1282.08582918176,17,23.560701,0,0,1
42.21871202,-80.07621512,20190708,07:42:26,"LO","T1B",106.268241852477,2,17.132841,1,53.1341209262387,1
42.22151544,-80.23007181,20190708,05:40:56,"LO","T1A",150.294012615022,21,23.324597,1,7.15685774357245,1
42.22836056,-80.23274241,20190708,05:36:11,"LO","T1A",131.611325212227,6,22.12709,0,0,1
42.2322,-80.08263333,20190708,07:51:26,"LO","T1B",4.57342433932109,6,18.304936,5,3.81118694943424,1
42.23519149,-80.23545272,20190708,05:31:28,"LO","T1A",407.93952718621,20,21.608763,1,20.3969763593105,1
42.23885205,-80.08606769,20190708,07:55:56,"LO","T1B",113.954499268918,3,19.165539,1,37.9848330896394,1
42.24205507,-80.23826836,20190708,05:26:44,"LO","T1A",58.4784574709235,17,22.020978,2,6.879818525991,1
42.24575916,-80.08866417,20190708,08:00:30,"LO","T1B",19.6788796285658,5,20.555876,3,11.8073277771395,1
42.24891279,-80.24098139,20190708,05:22:01,"LO","T1A",175.220028303901,13,22.365895,0,0,1
42.25270654,-80.09089107,20190708,08:05:05,"LO","T1B",38.8737793341616,5,21.702928,2,15.5495117336646,1
42.25581667,-80.24375,20190708,05:17:18,"LO","T1A",137.760457356903,21,21.408998,4,26.2400871156005,1
42.25971896,-80.09302299,20190708,08:09:41,"LO","T1B",357.012971949917,14,22.315353,1,25.5009265678512,1
42.26267647,-80.24651993,20190708,05:12:36,"LO","T1A",150.71662420137,26,21.335542,5,28.9839661925711,1
42.26665023,-80.09521119,20190708,08:14:17,"LO","T1B",364.603157349534,12,23.161786,1,30.3835964457945,1
42.26951218,-80.24930609,20190708,05:07:54,"LO","T1A",174.655597343312,30,21.265324,5,29.1092662238853,1
42.27362886,-80.09757629,20190708,08:18:51,"LO","T1B",138.74589599548,15,23.490265,6,55.498358398192,1
42.27636529,-80.25224353,20190708,05:03:12,"LO","T1A",422.545885004515,44,21.154474,13,124.843102387698,1
42.28034082,-80.10079944,20190708,08:23:19,"LO","T1B",1390.55806284015,13,23.147161,0,0,1
42.28200921,-79.80308947,20190716,06:43:10,"LO","T21a",143.16103626771,1,17.388163,0,0,2.1
42.28319361,-80.25510129,20190708,04:58:29,"LO","T1A",290.711875384323,17,21.509764,1,17.100698552019,1
42.28710023,-80.10403904,20190708,08:27:43,"LO","T1B",2000.44087687409,19,22.772544,4,421.145447762967,1
42.28883889,-79.80590139,20190716,06:47:34,"LO","T21a",97.9578024821589,2,16.374207,0,0,2.1
42.29005923,-80.25773641,20190708,04:53:48,"LO","T1A",180.086240212877,15,20.994342,4,48.0229973901006,1
42.29382725,-80.10734594,20190708,08:32:08,"LO","T1B",2633.36976999971,23,22.993002,7,801.460364782519,1
42.29576278,-79.80855426,20190716,06:51:56,"LO","T21a",152.264277192382,27,16.632916,1,5.63941767379194,2.1
42.29706667,-80.25983333,20190708,04:49:09,"LO","T1A",592.42294995351,12,21.076511,1,49.3685791627925,1
42.30065588,-80.11031307,20190708,08:36:36,"LO","T1B",2028.74276347854,31,23.818012,13,850.763094361968,1
42.30260732,-79.81136911,20190716,06:56:20,"LO","T21a",428.476246141831,24,20.891327,5,89.2658846128815,2.1
42.30406912,-80.26190637,20190708,04:44:30,"LO","T1A",939.211651270464,36,21.208321,8,208.713700282325,1
42.30756576,-80.11281637,20190708,08:41:04,"LO","T1B",1598.5793920414,29,24.976713,8,440.987418494179,1
42.30953458,-79.81390597,20190716,07:00:46,"LO","T21a",219.762302076811,41,29.249528,15,80.4008422232234,2.1
42.31094781,-80.26452149,20190708,04:39:48,"LO","T1A",289.350079121296,21,21.783504,5,68.892875981261,1
42.31454551,-80.11513333,20190708,08:45:31,"LO","T1B",3221.6721767546,35,26.036955,7,644.33443535092,1
42.31639561,-79.81664152,20190716,07:05:12,"LO","T21a",637.094337651193,47,32.979281,8,108.441589387437,2.1
42.31774174,-80.26768754,20190708,04:35:04,"LO","T1A",333.038530376047,26,22.489726,10,128.091742452326,1
42.32154104,-80.11740813,20190708,08:49:59,"LO","T1B",4651.65507417481,41,27.000449,11,1248.00501990056,1
42.32388333,-79.81943333,20190716,07:10:00,"LO","T21a",396.213288358838,46,35.06932,11,94.7466559118959,2.1
42.32442845,-80.27086961,20190708,04:30:22,"LO","T1A",1044.92536927887,23,23.152915,3,136.2946133842,1
42.32794778,-79.82073333,20190716,07:16:08,"LO","T21a",180.128480328901,37,35.874424,10,48.6833730618652,2.1
42.32849691,-80.11963256,20190708,08:54:24,"LO","T1B",2866.80151759597,56,27.959916,8,409.543073942281,1
42.33130237,-80.2735619,20190708,04:25:43,"LO","T1A",489.232322229511,16,23.591006,5,152.885100696722,1
42.33546667,-80.12183333,20190708,08:58:44,"LO","T1B",311.656539228598,56,28.774441,8,44.5223627469426,1
42.3370992,-79.82337169,20190716,07:22:01,"LO","T21a",154.129305163909,30,36.259929,5,25.6882175273181,2.1
42.33823463,-80.27598377,20190708,04:21:06,"LO","T1A",3776.65780985083,14,23.988533,3,809.283816396607,1
42.34235576,-80.12440192,20190708,09:03:03,"LO","T1B",269.546079442776,64,29.597277,11,46.3282324042272,1
42.34312788,-79.63206303,20190716,05:06:54,"LO","T21b",679.233899938297,1,16.759156,0,0,2.1
42.34376166,-79.82682611,20190716,07:26:37,"LO","T21a",747.668983801624,22,36.704914,0,0,2.1
42.34521056,-80.27815908,20190708,04:16:29,"LO","T1A",6497.76748737255,18,24.448912,0,0,1
42.34845,-80.2969,20190708,03:55:48,"LO","T1A",1996.06181253511,21,22.936452,5,475.252812508359,1
42.34924313,-80.12729656,20190708,09:07:18,"LO","T1B",217.342242793514,60,30.365706,17,61.5803021248291,1
42.34985943,-79.63557296,20190716,05:02:17,"LO","T21b",97.2335220297503,19,17.218384,1,5.11755379103949,2.1
42.35047219,-79.83019629,20190716,07:31:13,"LO","T21a",502.303871568941,26,36.982843,5,96.5968983786424,2.1
42.35215502,-80.28075723,20190708,04:11:52,"LO","T1A",2721.29024820935,9,24.902415,1,302.365583134373,1
42.35336393,-80.2916888,20190708,04:02:33,"LO","T1A",1464.05165583476,12,23.85722,5,610.021523264483,1
42.35369967,-80.29230033,20190708,03:45:59,"LO","T1A",1373.33091880988,12,23.946735,2,228.888486468314,1
42.35601667,-80.1303,20190708,09:11:32,"LO","T1B",310.072285397724,47,31.151823,11,72.5701093484035,1
42.356489,-79.63905378,20190716,04:57:39,"LO","T21b",390.805599665374,26,19.743991,3,45.0929538075431,2.1
42.35720142,-79.83341158,20190716,07:35:49,"LO","T21a",207.677492341505,12,37.220215,2,34.6129153902509,2.1
42.3582,-80.28371213,20190708,04:07:02,"LO","T1A",3941.51634030536,9,24.984745,3,1313.83878010179,1
42.35854245,-80.28826509,20190708,03:36:29,"LO","T1A",2068.87593278592,7,24.968478,1,295.553704683702,1
42.36281959,-80.13328528,20190708,09:15:50,"LO","T1B",130.699101785236,68,31.832679,15,28.8306842173314,1
42.36315067,-79.64260033,20190716,04:53:02,"LO","T21b",306.005014918177,34,23.234448,3,27.0004424927804,2.1
42.36423507,-79.83500058,20190716,07:40:24,"LO","T21a",894.842690437093,11,37.512107,1,81.3493354942812,2.1
42.36513316,-80.28612766,20190708,03:29:52,"LO","T1A",2709.11180127097,12,25.963556,1,225.759316772581,1
42.36970958,-80.13594764,20190708,09:20:14,"LO","T1B",904.258061793696,76,32.69901,7,83.2869267441562,1
42.36972815,-79.64643543,20190716,04:48:29,"LO","T21b",186.961754220115,20,28.447729,3,28.0442631330173,2.1
42.37089104,-79.96783333,20190709,06:26:11,"LO","T22a",73.990634443274,12,37.79042,4,24.6635448144247,2.2
42.37127772,-79.83667035,20190716,07:44:58,"LO","T21a",981.836870172372,30,37.939923,1,32.7278956724124,2.1
42.37206667,-80.28871667,20190708,03:25:32,"LO","T1A",5807.68196544235,12,26.867086,0,0,1
42.37383674,-80.13734337,20190708,09:22:51,"LO","T1B",2143.65726480388,15,33.46819,2,285.820968640517,1
42.37633914,-79.65012247,20190716,04:43:59,"LO","T21b",446.197653529466,26,31.978542,0,0,2.1
42.37828333,-79.96998333,20190709,06:31:05,"LO","T22a",1246.48030104313,11,38.323616,0,0,2.2
42.37828724,-79.8389415,20190716,07:49:31,"LO","T21a",1143.38501806164,29,38.611415,4,157.70827835333,2.1
42.37894359,-80.29131923,20190708,03:21:14,"LO","T1A",3706.68340300188,14,27.849867,0,0,1
42.37905,-80.13798333,20190709,03:23:35,"LO","T1b",447.537121258043,6,34.188855,2,149.179040419348,1
42.38289875,-79.65404875,20190716,04:39:30,"LO","T21b",457.838463032495,8,34.151348,0,0,2.1
42.38496664,-79.8423611,20190716,07:54:03,"LO","T21a",213.060253180054,26,39.352609,1,8.19462512230976,2.1
42.38524755,-79.97230474,20190709,06:35:34,"LO","T22a",99.9983107627929,11,39.067994,3,27.2722665716708,2.2
42.3857877,-80.139,20190709,03:19:12,"LO","T1b",120.016411738629,12,35.094026,4,40.005470579543,1
42.38587308,-80.29384327,20190708,03:16:55,"LO","T1A",2643.0514341512,3,28.9945,0,0,1
42.38948076,-79.65784273,20190716,04:35:01,"LO","T21b",130.061935856794,10,36.251789,2,26.0123871713588,2.1
42.39176667,-79.84536667,20190716,07:58:34,"LO","T21a",370.937278464506,27,40.334828,1,13.7384177209076,2.1
42.39222345,-79.97444115,20190709,06:40:02,"LO","T22a",62.1387585298618,1,40.180454,1,62.1387585298618,2.2
42.39281667,-80.2963,20190708,03:12:36,"LO","T1A",0.854318446136637,4,29.859973,0,0,1
42.39289852,-80.14004951,20190709,03:14:33,"LO","T1b",158.275351516944,6,35.744728,3,79.1376757584718,1
42.39602503,-79.66183891,20190716,04:30:31,"LO","T21b",329.414661019058,21,37.999753,1,15.686412429479,2.1
42.39875862,-79.84760287,20190716,08:03:04,"LO","T21a",885.943349373493,28,41.350168,3,94.9225017185885,2.1
42.3991538,-79.97691793,20190709,06:44:31,"LO","T22a",33.9915252391718,6,41.488921,2,11.3305084130573,2.2
42.39978266,-80.29872177,20190708,03:08:17,"LO","T1A",4.44690872791769,6,30.250179,1,0.741151454652949,1
42.40001243,-80.14106667,20190709,03:09:54,"LO","T1b",855.334469907854,6,36.120445,0,0,1
42.40240144,-79.66585652,20190716,04:26:04,"LO","T21b",238.720542587801,24,38.496372,4,39.7867570979668,2.1
42.40579958,-79.84954986,20190716,08:07:33,"LO","T21a",858.173331224019,14,42.842249,2,122.59619017486,2.1
42.40601667,-79.97968333,20190709,06:49:01,"LO","T22a",109.366753384679,6,42.1342,1,18.2277922307798,2.2
42.40673029,-80.30114343,20190708,03:03:57,"LO","T1A",48.2412765241679,6,30.674437,1,8.04021275402799,1
42.40705664,-80.1427911,20190709,03:05:14,"LO","T1b",17.956134283141,7,36.415458,5,12.8258102022436,1
42.40748333,-79.66898514,20190716,04:17:39,"LO","T21b",720.330261255721,44,39.006292,1,16.3711423012664,2.1
42.40991525,-79.49834953,20190710,05:27:54,"LO","T3a",58.0408184202061,2,14.814171,2,58.0408184202061,3
42.41264417,-79.66430583,20190716,04:05:21,"LO","T21b",86.5864463987078,44,39.207814,7,13.7751164725217,2.1
42.41292545,-79.98237252,20190709,06:53:31,"LO","T22a",518.674571865781,7,42.741215,1,74.0963674093972,2.2
42.41297598,-79.85385932,20190716,08:14:11,"LO","T21a",772.264435118483,24,44.074722,0,0,2.1
42.41367391,-80.30352464,20190708,02:59:38,"LO","T1A",92.6880669527513,5,30.721035,2,37.0752267811005,1
42.41408963,-80.14481877,20190709,03:00:35,"LO","T1b",969.344065094409,2,36.794823,0,0,1
42.41669634,-79.50052656,20190710,05:32:24,"LO","T3a",172.357851017989,13,18.32913,10,132.58296232153,3
42.41711434,-79.857081,20190716,08:22:11,"LO","T21a",1310.11978926497,35,44.745286,3,112.295981936997,2.1
42.4181911,-79.66059223,20190716,03:56:17,"LO","T21b",628.866185831314,15,39.562057,3,125.773237166263,2.1
42.41985394,-79.98496798,20190709,06:58:01,"LO","T22a",193.184608562343,3,43.840192,0,0,2.2
42.42060232,-80.305973,20190708,02:55:18,"LO","T1A",232.024014560678,22,30.425785,4,42.1861844655778,1
42.42108085,-80.14694917,20190709,02:55:55,"LO","T1b",90.1309214097267,1,37.648193,0,0,1
42.42372536,-79.50273068,20190710,05:37:02,"LO","T3a",95.5490407392194,11,19.870039,8,69.490211446705,3
42.42593106,-79.6619411,20190716,03:51:01,"LO","T21b",366.134409702577,16,40.09534,3,68.6502018192332,2.1
42.4267355,-79.98760471,20190709,07:02:30,"LO","T22a",138.154627458093,14,44.317363,7,69.0773137290464,2.2
42.42756187,-80.30842618,20190708,02:50:57,"LO","T1A",74.6505615816864,7,30.175039,2,21.3287318804818,1
42.42810907,-80.14889747,20190709,02:51:16,"LO","T1b",4118.96606902864,5,39.214512,0,0,1
42.43066667,-79.50486667,20190710,05:41:42,"LO","T3a",138.735925727198,24,19.963226,18,104.051944295398,3
42.43288793,-79.66423487,20190716,03:46:28,"LO","T21b",126.294731879751,26,41.092992,2,9.71497937536547,2.1
42.43364495,-79.99022054,20190709,07:06:57,"LO","T22a",160.308175051631,14,44.536205,6,68.7035035935563,2.2
42.43450627,-80.31083542,20190708,02:46:36,"LO","T1A",177.819966070989,18,29.658561,6,59.2733220236631,1
42.43512366,-80.15091344,20190709,02:46:36,"LO","T1b",2596.1991709259,5,41.510665,0,0,1
42.43766667,-79.50723333,20190710,05:46:22,"LO","T3a",1783.57645928795,35,19.955949,23,1172.06453038922,3
42.43968333,-79.66181667,20190716,03:41:58,"LO","T21b",1195.30644041268,23,40.784074,1,51.9698452353341,2.1
42.44056667,-79.99283333,20190709,07:11:25,"LO","T22a",101.147030967604,9,44.557673,3,33.7156769892015,2.2
42.44144867,-80.31328245,20190708,02:42:13,"LO","T1A",490.28173913087,97,28.669281,38,192.069134917248,1
42.44215,-80.15283333,20190709,02:41:55,"LO","T1b",657.449750943032,23,44.778605,3,85.7543153403955,1
42.44458127,-79.50957709,20190710,05:51:02,"LO","T3a",476.363298454418,57,21.266572,48,401.14804080372,3
42.4468,-79.66129167,20190716,03:37:19,"LO","T21b",478.906833212508,26,41.273507,7,128.936455095675,2.1
42.44747797,-79.99544821,20190709,07:15:53,"LO","T22a",62.0596004975244,8,44.55443,1,7.75745006219055,2.2
42.4483813,-80.31567033,20190708,02:37:48,"LO","T1A",115.922410536588,72,27.500262,18,28.980602634147,1
42.44918141,-80.1546938,20190709,02:37:16,"LO","T1b",200.003378206899,23,46.279453,1,8.69579905247389,1
42.45156084,-79.51195917,20190710,05:55:42,"LO","T3a",422.766413788451,37,20.136407,27,308.505220872654,3
42.45439495,-79.99802054,20190709,07:20:21,"LO","T22a",989.850016296703,2,44.268809,0,0,2.2
42.45516973,-80.31864093,20190708,02:33:21,"LO","T1A",669.587831869481,91,25.967408,21,154.520268892957,1
42.45622754,-80.15647585,20190709,02:32:36,"LO","T1b",1085.4635087931,35,45.4842,1,31.0132431083743,1
42.4576,-79.6481,20190716,03:20:26,"LO","T22b",658.870787130073,18,41.979611,1,36.6039326183374,2.2
42.45850538,-79.51439624,20190710,06:00:20,"LO","T3a",439.897909661842,45,26.45518,33,322.591800418684,3
42.46125477,-80.00078096,20190709,07:24:50,"LO","T22a",18.1564877791149,6,44.959324,2,6.05216259303828,2.2
42.46204962,-80.32152209,20190708,02:28:54,"LO","T1A",938.581520932449,60,24.002907,8,125.144202790993,1
42.46323333,-79.65021667,20190716,03:16:42,"LO","T22b",300.04964168131,34,42.261878,4,35.29995784486,2.2
42.46326191,-80.15835397,20190709,02:27:55,"LO","T1b",602.026196845006,40,46.059313,2,30.1013098422503,1
42.46551996,-79.51677332,20190710,06:05:01,"LO","T3a",326.69806021704,33,30.535753,27,267.298412904851,3
42.46816769,-80.00343367,20190709,07:29:19,"LO","T22a",559.077853947924,15,48.811719,6,223.63114157917,2.2
42.46889302,-80.32437545,20190708,02:24:25,"LO","T1A",1066.1033107947,93,21.730386,3,34.3904293804742,1
42.47016632,-79.65278877,20190716,03:12:07,"LO","T22b",552.336643836545,44,42.371319,5,62.7655277086983,2.2
42.47028546,-80.16016182,20190709,02:23:14,"LO","T1b",219.609842666525,20,48.540068,0,0,1
42.47246302,-79.51901545,20190710,06:09:44,"LO","T3a",264.923385235972,9,34.283304,7,206.0515218502,3
42.47504387,-80.00617573,20190709,07:33:48,"LO","T22a",125.689528834538,11,61.446951,4,45.7052832125592,2.2
42.47568333,-80.32748333,20190708,02:19:57,"LO","T1A",3269.92673060154,182,19.886589,8,143.733043103364,1
42.47706164,-79.65540388,20190716,03:07:33,"LO","T22b",174.627290543435,24,42.046478,6,43.6568226358586,2.2
42.47731503,-80.16197723,20190709,02:18:34,"LO","T1b",143.41879525176,34,48.097298,6,25.3091991620753,1
42.47944303,-79.52111434,20190710,06:14:26,"LO","T3a",278.133631871677,9,37.49848,2,61.8074737492614,3
42.48191974,-80.00889094,20190709,07:38:16,"LO","T22a",1739.3793643575,8,61.020477,6,1304.53452326812,2.2
42.48256792,-80.33019486,20190708,02:15:27,"LO","T1A",7339.30872808457,190,18.447131,8,309.023525393035,1
42.48400972,-79.6578191,20190716,03:03:01,"LO","T22b",1446.34566621956,6,41.677516,0,0,2.2
42.48434697,-80.1638601,20190709,02:13:56,"LO","T1b",213.47592862727,32,46.4415,6,40.0267366176131,1
42.48645641,-79.52326325,20190710,06:19:06,"LO","T3a",219.549682967451,8,38.990179,2,54.8874207418628,3
42.48881379,-80.01161475,20190709,07:42:45,"LO","T22a",136.635718126422,15,59.958815,5,45.545239375474,2.2
42.48934507,-80.3332928,20190708,02:10:57,"LO","T1A",11034.9006863407,140,17.608273,24,1891.69726051554,1
42.49095013,-79.66033897,20190716,02:58:31,"LO","T22b",126.595347514939,20,41.581003,5,31.6488368787348,2.2
42.49141667,-80.16566667,20190709,02:09:21,"LO","T1b",1629.40298391676,29,44.462603,1,56.1863097902332,1
42.49348538,-79.52532846,20190710,06:23:44,"LO","T3a",3866.4948300503,1,39.739143,0,0,3
42.49579104,-80.01379701,20190709,07:47:12,"LO","T22a",110.892519521831,16,58.742697,8,55.4462597609154,2.2
42.49611052,-80.33635351,20190708,02:06:26,"LO","T1A",13764.0266666374,94,16.059241,18,2635.66468084545,1
42.49771667,-79.66345,20190716,02:53:58,"LO","T22b",295.620074469816,21,42.19146,4,56.3085856132983,2.2
42.49841542,-80.16744959,20190709,02:04:47,"LO","T1b",424.942416454949,28,40.331633,3,45.5295446201731,1
42.50051616,-79.52731667,20190710,06:28:21,"LO","T3a",167.580068573139,5,40.783148,2,67.0320274292556,3
42.5028,-80.01595,20190709,07:51:41,"LO","T22a",169.360771854255,19,57.613824,11,98.0509731787791,2.2
42.50318253,-80.33792751,20190708,02:01:57,"LO","T1A",3046.54192925012,116,14.387476,35,919.215237273744,1
42.50359462,-79.36372782,20190710,03:46:35,"LO","T3b",66.6957939112138,10,18.670637,4,26.6783175644855,3
42.50473855,-79.66546285,20190716,02:49:24,"LO","T22b",509.235005189297,32,43.144866,8,127.308751297324,2.2
42.50552048,-80.16905,20190709,02:00:11,"LO","T1b",575.813307843884,91,32.53853,67,423.950457423519,1
42.50752861,-79.52920398,20190710,06:32:59,"LO","T3a",71.979857976416,12,41.235735,4,23.9932859921387,3
42.50983221,-80.01796074,20190709,07:56:10,"LO","T22a",63.4488818077524,7,56.422185,3,27.1923779176082,2.2
42.51025963,-80.33933099,20190708,01:57:29,"LO","T1A",5132.0468378525,238,14.639277,31,668.459882241292,1
42.51066463,-79.36552154,20190710,03:42:02,"LO","T3b",158.509277564844,31,18.865802,10,51.1320250209175,3
42.51173333,-79.66753333,20190716,02:44:54,"LO","T22b",218.601968513049,17,45.121017,4,51.4357572971881,2.2
42.51185965,-80.17044211,20190709,01:56:02,"LO","T1b",694.762492592447,67,22.391738,40,414.783577667132,1
42.51455772,-79.53110257,20190710,06:37:35,"LO","T3a",1973.21475369364,7,41.32611,0,0,3
42.51686667,-80.01986667,20190709,08:00:39,"LO","T22a",1636.30217973829,6,54.03166,0,0,2.2
42.51730493,-80.34131275,20190708,01:52:57,"LO","T1A",5281.68893166235,119,14.680984,9,399.455465419841,1
42.51768333,-79.36738333,20190710,03:37:29,"LO","T3b",178.231718750077,18,19.30942,3,29.7052864583462,3
42.51876156,-79.66951497,20190716,02:40:24,"LO","T22b",505.707894665746,29,47.593083,5,87.1910163216804,2.2
42.52157062,-79.53305132,20190710,06:42:09,"LO","T3a",673.816693785272,9,41.472016,2,149.737043063394,3
42.5239,-80.02163333,20190709,08:05:05,"LO","T22a",178.548780572456,25,49.995461,8,57.1356097831859,2.2
42.52470408,-79.36927358,20190710,03:32:58,"LO","T3b",233.070204262092,23,21.090985,7,70.9344099928105,3
42.52578428,-79.67142524,20190716,02:35:55,"LO","T22b",333.593326847054,20,48.952295,6,100.077998054116,2.2
42.52866274,-79.53481667,20190710,06:46:44,"LO","T3a",490.539845698783,12,41.460461,1,40.8783204748986,3
42.53094995,-80.02347776,20190709,08:09:30,"LO","T22a",642.176623751912,156,44.630021,103,424.001232349019,2.2
42.53177857,-79.37106508,20190710,03:28:31,"LO","T3b",405.74948509442,28,22.984582,8,115.928424312691,3
42.53281667,-79.67351667,20190716,02:31:26,"LO","T22b",105.788328832807,15,50.264996,4,28.2102210220819,2.2
42.53568333,-79.53666667,20190710,06:51:20,"LO","T3a",31.5574472592508,5,41.373138,0,0,3
42.53796667,-80.02546667,20190709,08:13:49,"LO","T22a",3714.99261690295,451,36.188425,340,2800.6596224989,2.2
42.5388,-79.37275,20190710,03:24:05,"LO","T3b",1115.00290005771,32,25.06275,5,174.219203134017,3
42.53975183,-79.67598394,20190716,02:26:58,"LO","T22b",148.00676696408,16,55.311446,6,55.50253761153,2.2
42.54268964,-79.53853543,20190710,06:55:57,"LO","T3a",207.311680246861,4,40.928778,2,103.65584012343,3
42.5450036,-80.02757898,20190709,08:18:10,"LO","T22a",4182.20769153226,240,24.567762,202,3520.02480703965,2.2
42.54585442,-79.37450703,20190710,03:19:40,"LO","T3b",146.325263427646,24,27.52312,4,24.3875439046077,3
42.5466448,-79.67867431,20190716,02:22:29,"LO","T22b",304.632658299863,23,57.935779,7,92.7142873086539,2.2
42.54922315,-79.24342438,20190712,04:52:02,"LO","T4a",2720.78355317892,158,15.343711,134,2307.49997548086,4
42.54937222,-80.02889074,20190709,08:20:58,"LO","T22a",5595.48344748872,11,15.400196,9,4578.12282067259,2.2
42.54971713,-79.54060571,20190710,07:00:33,"LO","T3a",204.255552787568,6,40.863061,5,170.212960656307,3
42.55289524,-79.37628175,20190710,03:15:13,"LO","T3b",152.673425001084,35,29.677272,3,13.0862935715215,3
42.55351972,-79.68142879,20190716,02:18:03,"LO","T22b",252.482577706279,19,56.946123,4,53.1542268855324,2.2
42.55653333,-79.24713333,20190712,04:57:11,"LO","T4a",325.994416919741,33,17.383199,28,276.601323447053,4
42.55672685,-79.54276451,20190710,07:05:08,"LO","T3a",74.5095526308857,7,40.973086,2,21.2884436088245,3
42.56,-79.3781,20190710,03:10:43,"LO","T3b",190.361713175494,25,30.544317,4,30.4578741080791,3
