"Lat_M","Lon_M","Date_M","Time_M","LAYER","TRANSECT","FishDensity","Targets_Binned","BottomDepth","N_YAOSized","YAO_FishDens","Stratum"
42.56056372,-79.68341568,20190716,02:13:34,"LO","T22b",74.0101886126236,18,55.993935,5,20.5583857257288,2.2
42.56121667,-80.04673333,20190718,03:19:17,"LO","T23a",579.500025269977,53,16.785937,12,131.207552891315,2.3
42.56328459,-79.25022306,20190712,05:01:50,"LO","T4a",25.2235007483129,2,17.838043,1,12.6117503741564,4
42.56372373,-79.54494124,20190710,07:09:43,"LO","T3a",172.47641534669,10,43.399473,4,68.9905661386762,3
42.567,-79.3801,20190710,03:06:09,"LO","T3b",218.926480563563,30,30.568704,5,36.4877467605939,3
42.56756667,-79.68533333,20190716,02:09:02,"LO","T22b",96.7341045784502,21,55.812709,7,32.2447015261501,2.2
42.56817158,-80.04873873,20190718,03:23:54,"LO","T23a",165.953064959666,38,19.92483,5,21.835929599956,2.3
42.5703312,-79.2515,20190712,05:06:28,"LO","T4a",117.986091865952,20,18.719861,17,100.28817808606,4
42.57070414,-79.5471354,20190710,07:14:19,"LO","T3a",82.4876707209802,7,45.284703,2,23.5679059202801,3
42.5740814,-79.38166602,20190710,03:01:33,"LO","T3b",253.81583950102,18,30.148117,3,42.3026399168367,3
42.57451667,-79.68781667,20190716,02:04:28,"LO","T22b",87.3990332162436,26,55.295026,8,26.8920102203826,2.2
42.57516531,-80.05097049,20190718,03:28:21,"LO","T23a",592.896761997516,63,23.721532,29,272.920731713142,2.3
42.57737533,-79.253214,20190712,05:11:02,"LO","T4a",489.480378973837,62,19.436923,40,315.793792886346,4
42.57761481,-79.54930987,20190710,07:18:53,"LO","T3a",58.3823106013132,6,45.698764,1,9.73038510021887,3
42.58113333,-79.38331667,20190710,02:56:57,"LO","T3b",504.695522201375,21,29.674618,3,72.0993603144821,3
42.58141667,-79.69041667,20190716,01:59:54,"LO","T22b",336.66236330408,28,54.024286,3,36.0709674968657,2.2
42.58217033,-80.05329567,20190718,03:32:50,"LO","T23a",779.879967734331,53,27.578024,6,88.2882982340752,2.3
42.58361698,-79.57748302,20190710,07:56:46,"LO","T3a",11.1244141532181,4,49.288988,3,8.3433106149136,3
42.58411706,-79.55346706,20190710,07:23:25,"LO","T3a",950.12679695464,9,47.640089,0,0,3
42.58440484,-79.2554905,20190712,05:15:36,"LO","T4a",425.447566420908,84,21.307623,59,298.826266890876,4
42.58527031,-79.57769271,20190710,08:06:44,"LO","T3a",7175.5011595045,4,49.125808,0,0,3
42.58817431,-79.38497477,20190710,02:52:18,"LO","T3b",246.930720897592,39,29.019418,4,25.3262277843685,3
42.58819862,-79.69315463,20190716,01:55:21,"LO","T22b",283.977897176426,40,52.347731,2,14.1988948588213,2.2
42.58916523,-80.05551063,20190718,03:37:20,"LO","T23a",4767.19171701418,70,30.698202,18,1225.84929866079,2.3
42.58944386,-79.57049562,20190710,07:43:13,"LO","T3a",146.253813608854,4,48.58721,3,109.690360206641,3
42.5897035,-79.56927867,20190710,08:10:07,"LO","T3a",179.76563687717,3,48.356839,1,59.9218789590565,3
42.59058836,-79.55758669,20190710,07:27:55,"LO","T3a",435.880656918891,7,47.478131,2,124.537330548254,3
42.59138632,-79.25751766,20190712,05:20:09,"LO","T4a",263.976252413721,48,22.926106,23,126.488620948241,4
42.59388333,-79.56323333,20190710,07:33:58,"LO","T3a",228.679917043928,3,47.485613,3,228.679917043928,3
42.59516667,-79.69523333,20190716,01:50:48,"LO","T22b",1497.76948067128,39,50.369999,3,115.213036974714,2.2
42.5952,-79.38671667,20190710,02:47:39,"LO","T3b",216.212014675706,16,28.504305,5,67.566254586158,3
42.59529436,-79.5634,20190710,08:13:53,"LO","T3a",9.78413708260608,4,47.160328,2,4.89206854130304,3
42.59611299,-80.05778766,20190718,03:41:51,"LO","T23a",713.632818648461,61,33.256251,6,70.1933919982093,2.3
42.59829669,-79.26023779,20190712,05:24:43,"LO","T4a",164.202903325877,30,24.613996,13,71.1545914412134,4
42.60193333,-79.56485,20190710,08:18:26,"LO","T3a",10.4926768068418,9,45.851291,1,1.16585297853798,3
42.60225096,-79.38846699,20190710,02:43:00,"LO","T3b",186.445631135909,17,28.043657,3,32.9021702004545,3
42.60227328,-79.69682443,20190716,01:46:15,"LO","T22b",571.361421967145,45,48.221862,5,63.4846024407938,2.2
42.60312085,-80.0600625,20190718,03:46:22,"LO","T23a",402.030769917721,38,34.990003,6,63.4785426185876,2.3
42.60530912,-79.26178637,20190712,05:29:17,"LO","T4a",315.782070080099,46,25.750952,7,48.0537932730585,4
42.60879721,-79.56773147,20190710,08:23:04,"LO","T3a",5589.89620547464,8,44.014423,0,0,3
42.60927008,-79.69855114,20190716,01:41:40,"LO","T22b",602.683981150701,56,46.098959,3,32.286641847359,2.2
42.60927893,-79.39023742,20190710,02:38:22,"LO","T3b",252.578562075244,25,27.753632,7,70.7219973810684,3
42.6111,-80.06236667,20190718,03:54:00,"LO","T23a",2944.02038316355,57,35.889353,5,258.24740203189,2.3
42.6123033,-79.26421331,20190712,05:33:47,"LO","T4a",194.150133505007,63,26.10322,5,15.4087407543656,4
42.61574399,-79.57015911,20190710,08:27:35,"LO","T3a",98.9199286673293,6,41.225632,1,16.4866547778882,3
42.61630642,-79.39227436,20190710,02:33:44,"LO","T3b",179.499894786439,20,27.51774,2,17.9499894786439,3
42.61633049,-79.7004935,20190716,01:37:03,"LO","T22b",45.3882387667171,23,43.572594,1,1.97340168550944,2.2
42.61681565,-80.06344966,20190718,04:01:33,"LO","T23a",621.679355330763,48,36.064064,6,77.7099194163454,2.3
42.61929493,-79.26626498,20190712,05:38:14,"LO","T4a",707.037493817157,39,25.82679,4,72.516666032529,4
42.62273982,-79.57228549,20190710,08:32:03,"LO","T3a",1630.48874968979,9,38.04215,2,362.330833264397,3
42.62333599,-79.39420644,20190710,02:29:06,"LO","T3b",21.8189345780368,12,27.318923,2,3.63648909633947,3
42.62335607,-79.70236402,20190716,01:32:26,"LO","T22b",132.838607822476,26,41.443009,3,15.3275316718242,2.2
42.62378333,-80.06575,20190718,04:05:51,"LO","T23a",322.818053585363,54,35.373707,7,41.8467847240285,2.3
42.62630961,-79.26836987,20190712,05:42:39,"LO","T4a",921.949984899235,20,25.396602,2,92.1949984899235,4
42.62968662,-79.57473415,20190710,08:36:29,"LO","T3a",279.738402879015,11,35.286607,3,76.2922916942768,3
42.63033382,-79.39635016,20190710,02:24:24,"LO","T3b",83.7236586803782,19,27.106561,10,44.0650835159885,3
42.63068333,-79.70363333,20190716,01:27:42,"LO","T22b",251.904814805966,12,39.623347,1,20.9920679004972,2.2
42.63077112,-80.06805,20190718,04:10:08,"LO","T23a",854.889486617415,73,34.578589,4,46.8432595406803,2.3
42.63333251,-79.27043333,20190712,05:47:02,"LO","T4a",84.9494473180766,27,24.887253,6,18.8776549595726,4
42.6364563,-79.4000563,20190710,02:15:54,"LO","T3b",1837.88485407639,34,27.007055,0,0,3
42.63665,-79.5771,20190710,08:40:52,"LO","T3a",455.194122394771,13,33.015722,2,70.0298649838109,3
42.6377384,-80.0702096,20190718,04:14:24,"LO","T23a",1329.27579790208,103,33.179832,2,25.8111805417879,2.3
42.64030898,-79.27238077,20190712,05:51:24,"LO","T4a",635.157956205123,53,24.410595,31,371.507483818091,4
42.6407929,-79.63503097,20190711,03:43:09,"LO","T23b",153.233701600649,15,33.677877,1,10.21558010671,2.3
42.64137029,-79.40590362,20190710,02:03:54,"LO","T3b",763.663673315047,93,26.992774,6,49.2686240848417,3
42.64374035,-79.57845,20190710,08:45:15,"LO","T3a",615.362346885419,10,31.408587,0,0,3
42.64476009,-80.07233586,20190718,04:18:41,"LO","T23a",1614.05637406724,74,31.469182,1,21.8115726225303,2.3
42.64735812,-79.27446937,20190712,05:55:47,"LO","T4a",412.538766180592,67,23.997978,37,227.819915651969,4
42.6477,-79.63728333,20190711,03:38:39,"LO","T23b",70.8826412763554,11,32.338408,2,12.8877529593373,2.3
42.64779307,-79.4121382,20190710,01:52:42,"LO","T3b",1035.65086374269,77,26.905222,4,53.8000448697504,3
42.64811697,-79.41571667,20190715,07:00:23,"LO","T3b",1495.89262373851,167,26.824311,109,976.361053817354,3
42.65078241,-79.58022716,20190710,08:49:35,"LO","T3a",476.806094457839,17,30.443077,0,0,3
42.65178668,-80.07441778,20190718,04:22:59,"LO","T23a",455.596320504657,78,29.581959,10,58.4097846800843,2.3
42.65438201,-79.27648289,20190712,06:00:12,"LO","T4a",207.905288286612,82,23.630012,40,101.417213798347,4
42.65471531,-79.63929966,20190711,03:34:05,"LO","T23b",521.835465595699,14,31.523375,0,0,2.3
42.65588377,-79.4177557,20190715,07:05:39,"LO","T3b",1362.12291330993,150,26.431004,104,944.405219894883,3
42.65774156,-79.58267496,20190710,08:53:53,"LO","T3a",485.690586602565,15,29.842368,1,32.379372440171,3
42.65882389,-80.07636431,20190718,04:27:18,"LO","T23a",923.382837783966,27,27.71816,1,34.1993643623691,2.3
42.66038797,-79.10031266,20190712,03:46:13,"LO","T4b",277.21359950748,11,13.966598,4,100.804945275447,4
42.66136667,-79.27856667,20190712,06:04:39,"LO","T4a",52.4421295705858,72,23.346683,31,22.57925023178,4
42.66176269,-79.64086667,20190711,03:29:31,"LO","T23b",338.256371336437,17,31.141326,0,0,2.3
42.66289352,-79.41966451,20190715,07:10:18,"LO","T3b",978.166598002997,183,26.085996,144,769.704864002359,3
42.66467284,-79.58513488,20190710,08:58:11,"LO","T3a",519.448583377271,21,29.476661,1,24.7356468274891,3
42.66575463,-80.07879753,20190718,04:31:38,"LO","T23a",160.251617924332,18,25.610404,4,35.6114706498516,2.3
42.66720054,-79.10222796,20190712,03:41:45,"LO","T4b",52.7311613149014,21,14.955315,12,30.1320921799437,4
42.66838333,-79.2806,20190712,06:09:07,"LO","T4a",223.854236043211,59,23.118894,21,79.6769314730075,4
42.66883333,-79.64236667,20190711,03:24:59,"LO","T23b",231.960537631684,25,30.887653,2,18.5568430105347,2.3
42.6699074,-79.42164136,20190715,07:14:55,"LO","T3b",965.645388630587,128,25.889219,99,746.86635526897,3
42.67163794,-79.58751897,20190710,09:02:27,"LO","T3a",731.52848794095,24,29.21631,0,0,3
42.67273351,-80.08117228,20190718,04:35:58,"LO","T23a",123.449319534512,12,20.898323,3,30.862329883628,2.3
42.67391177,-79.42286667,20190715,07:20:43,"LO","T3b",489.072800256465,47,25.83656,22,228.927693737069,3
42.67416667,-79.10455,20190712,03:37:11,"LO","T4b",207.777318072737,37,15.846012,27,151.621286161186,4
42.6754338,-79.28262238,20190712,06:13:35,"LO","T4a",494.557712854414,67,22.839514,26,191.917918421116,4
42.67587303,-79.64423545,20190711,03:20:26,"LO","T23b",571.473404168535,26,30.75007,0,0,2.3
42.67863333,-79.58986667,20190710,09:06:46,"LO","T3a",855.7707278576,28,29.063255,0,0,3
42.67970678,-80.0834967,20190718,04:40:16,"LO","T23a",335.358530710132,27,18.437182,2,24.841372645195,2.3
42.68120885,-79.10623333,20190712,03:32:36,"LO","T4b",158.280354402371,25,16.204939,8,50.6497134087588,4
42.68241322,-79.28460441,20190712,06:18:03,"LO","T4a",261.676570352411,74,22.521067,24,84.8680768710521,4
42.68274775,-79.64690406,20190711,03:15:54,"LO","T23b",215.395586734412,24,30.702545,0,0,2.3
42.68294702,-79.42527123,20190715,07:26:27,"LO","T3b",628.163073315533,45,25.981761,9,125.632614663107,3
42.68571222,-79.59148222,20190710,09:11:06,"LO","T3a",759.015469308301,32,28.997968,1,23.7192334158844,3
42.68671667,-80.0857,20190718,04:44:35,"LO","T23a",241.230048909637,5,17.507552,0,0,2.3
42.68830396,-79.10770688,20190712,03:28:00,"LO","T4b",286.829286720459,35,15.220187,1,8.19512247772741,4
42.68943787,-79.28647929,20190712,06:22:30,"LO","T4a",953.571771573014,59,22.178044,28,452.542535661769,4
42.68951207,-79.65018736,20190711,03:11:20,"LO","T23b",288.719249845132,25,30.720156,0,0,2.3
42.68995938,-79.42741979,20190715,07:30:55,"LO","T3b",364.125483096111,61,26.235951,19,113.416134079117,3
42.69274175,-79.59313058,20190710,09:15:24,"LO","T3a",1058.53897393764,31,28.991503,0,0,3
42.69368333,-80.08805,20190718,04:48:53,"LO","T23a",55.0214721832213,8,16.645072,3,20.633052068708,2.3
42.69530116,-79.10987261,20190712,03:23:22,"LO","T4b",1558.02709397495,80,15.131699,3,58.4260160240605,4
42.69648381,-79.28837794,20190712,06:26:56,"LO","T4a",82.2594868614948,28,21.966526,10,29.3783881648196,4
42.69651667,-79.65218333,20190711,03:06:47,"LO","T23b",328.922785122184,23,30.705101,0,0,2.3
42.69702094,-79.42916809,20190715,07:35:25,"LO","T3b",103.308217171282,52,26.418071,21,41.7206261653254,3
42.69972019,-79.59535673,20190710,09:19:41,"LO","T3a",1343.75248541868,31,28.980758,0,0,3
42.70141667,-80.09046667,20190718,04:53:43,"LO","T23a",362.527041768198,20,15.929236,1,18.1263520884099,2.3
42.70225,-79.11218333,20190712,03:18:43,"LO","T4b",499.149101293932,60,15.979592,7,58.2340618176255,4
42.70352811,-79.29017604,20190712,06:31:20,"LO","T4a",123.169471900828,27,21.977825,7,31.9328260483629,4
42.70355286,-79.65398429,20190711,03:02:12,"LO","T23b",480.91456070526,35,30.58795,2,27.4808320403005,2.3
42.70389688,-79.43177674,20190715,07:39:57,"LO","T3b",509.41224561174,43,26.381243,25,296.169910239383,3
42.70473033,-79.59695758,20190710,09:22:45,"LO","T3a",1314.60095213304,12,28.948042,0,0,3
42.7070421,-80.08709124,20190718,05:01:34,"LO","T23a",720.579251486088,19,15.560271,3,113.775671287277,2.3
42.70785,-79.59611667,20190711,08:18:08,"LO","T3a",1932.82804533453,16,28.746734,0,0,3
42.70883333,-79.65496667,20190711,04:20:57,"LO","T23b",466.427081139914,31,30.409227,1,15.0460348754811,2.3
42.70917707,-79.11450347,20190712,03:14:04,"LO","T4b",431.051269423599,23,15.006075,4,74.9654381606259,4
42.71058853,-79.29210729,20190712,06:35:42,"LO","T4a",622.58792624116,43,22.304736,23,333.012146594109,4
42.71085,-79.43423333,20190715,07:44:30,"LO","T3b",345.150518824033,43,26.381673,17,136.454856279269,3
42.71225225,-80.08315,20190718,05:11:33,"LO","T23a",5706.57805755428,56,15.307077,4,407.612718396734,2.3
42.71565932,-79.65762966,20190711,04:25:34,"LO","T23b",606.510028723557,27,30.054916,0,0,2.3
42.71617825,-79.59927053,20190711,08:10:50,"LO","T3a",122.55305653466,12,28.320262,2,20.4255094224434,3
42.71625236,-79.11607856,20190712,03:09:27,"LO","T4b",723.571153911758,77,17.175426,7,65.7791958101598,4
42.71763121,-79.2939604,20190712,06:40:02,"LO","T4a",428.22128978648,84,22.979989,52,265.089369867821,4
42.7178043,-79.43672366,20190715,07:49:03,"LO","T3b",400.747101553104,36,26.401447,9,100.186775388276,3
42.71896335,-80.08769889,20190718,05:18:32,"LO","T23a",1464.96933172914,48,14.576747,9,274.681749699214,2.3
42.72181667,-79.29513333,20190712,06:47:15,"LO","T4a",821.428299119301,107,23.419016,58,445.260199522611,4
42.7226049,-79.65998497,20190711,04:30:15,"LO","T23b",523.322849703378,24,29.186634,0,0,2.3
42.72308845,-79.60177948,20190711,08:06:07,"LO","T3a",1337.82032180735,8,27.850876,0,0,3
42.72333473,-79.1177838,20190712,03:04:49,"LO","T4b",324.57915795983,70,18.105028,18,83.4632120468135,4
42.72473047,-79.43928142,20190715,07:53:34,"LO","T3b",146.905082611215,39,26.516118,15,56.5019548504672,3
42.72537438,-80.09214403,20190718,05:22:52,"LO","T23a",2498.52258937716,28,13.657619,1,89.2329496206129,2.3
42.72691667,-79.29748333,20190712,06:54:37,"LO","T4a",958.632832313449,117,23.809252,56,458.832808628659,4
42.72969677,-79.66129892,20190711,04:34:58,"LO","T23b",853.438665230605,38,28.231091,11,247.048034672017,2.3
42.73005239,-79.60413969,20190711,08:01:24,"LO","T3a",99.2390127308193,12,27.105434,3,24.8097531827048,3
42.73018333,-79.12016667,20190712,03:00:07,"LO","T4b",776.430989331552,82,18.735862,10,94.6867060160429,4
42.73159186,-79.44202791,20190715,07:58:04,"LO","T3b",786.850598963809,36,25.338084,8,174.855688658624,3
42.73178903,-80.0964538,20190718,05:27:11,"LO","T23a",610.801856547638,9,12.968445,1,67.8668729497375,2.3
42.73406918,-79.29823333,20190712,06:59:08,"LO","T4a",1263.16226962389,186,24.112908,106,719.866669785658,4
42.73671667,-79.6633,20190711,04:39:43,"LO","T23b",275.745742941578,27,27.386361,3,30.6384158823975,2.3
42.73705,-79.60628333,20190711,07:56:40,"LO","T3a",79.6853360328657,12,26.56506,3,19.9213340082164,3
42.73730915,-79.12125,20190712,02:55:24,"LO","T4b",637.307675024484,109,18.934605,5,29.2342970194717,4
42.73801054,-80.10082925,20190718,05:31:24,"LO","T23a",895.196179901202,6,12.393821,0,0,2.3
42.73848919,-79.44463168,20190715,08:02:35,"LO","T3b",212.134727655785,22,18.129872,6,57.8549257243051,3
42.74108306,-79.29972213,20190712,07:03:35,"LO","T4a",1465.60651191345,161,24.604136,109,992.242918003515,4
42.7437,-79.66555,20190711,04:44:29,"LO","T23b",967.338145974484,43,26.608401,7,157.473651670265,2.3
42.74406667,-79.60846667,20190711,07:51:56,"LO","T3a",99.427192151792,16,26.081769,2,12.428399018974,3
42.74437027,-79.12268333,20190712,02:50:43,"LO","T4b",1287.34881313993,164,18.998922,6,47.0981273099975,4
42.74541782,-79.44725594,20190715,08:07:07,"LO","T3b",1973.69176117703,21,15.035577,4,375.941287843243,3
42.74805786,-79.3020304,20190712,07:08:06,"LO","T4a",988.495368188396,190,24.763266,139,723.162400937827,4
42.75070583,-79.6675575,20190711,04:49:14,"LO","T23b",592.427258542723,47,25.438143,7,88.2338470170012,2.3
42.75078396,-79.66666667,20190711,05:12:50,"LO","T23b",4614.54233357721,32,25.52542,2,288.408895848576,2.3
42.75109336,-79.61013668,20190711,07:47:10,"LO","T3a",130.771512431848,24,25.507141,8,43.5905041439495,3
42.75144718,-79.12443239,20190712,02:46:03,"LO","T4b",663.746216395141,160,19.054698,10,41.4841385246963,4
42.75229439,-79.44990924,20190715,08:11:37,"LO","T3b",1196.5562053591,28,15.056336,2,85.4683003827926,3
42.75498333,-79.30455,20190712,07:12:36,"LO","T4a",929.271714997928,148,24.302244,102,640.444019795869,4
42.75728282,-79.66893333,20190711,05:01:43,"LO","T23b",498.256998073017,58,24.476821,9,77.3157410802957,2.3
42.75806915,-79.61237388,20190711,07:42:25,"LO","T3a",1094.53382157178,24,24.745364,2,91.2111517976483,3
42.7581162,-79.66966651,20190711,04:54:14,"LO","T23b",2109.74927372502,62,24.382288,6,204.169284554034,2.3
42.7587687,-79.12668333,20190712,02:40:00,"LO","T4b",1781.16061635221,70,19.073968,4,101.780606648698,4
42.759275,-79.45226944,20190715,08:16:07,"LO","T3b",109.946597000127,43,16.906483,9,23.0120784418869,3
42.7619686,-79.30690064,20190712,07:17:07,"LO","T4a",556.920014927185,86,23.164239,58,375.597219369497,4
42.76313333,-79.67103333,20190711,05:30:39,"LO","T23b",942.862694529687,6,23.725292,1,157.143782421614,2.3
42.76498058,-79.61494908,20190711,07:37:41,"LO","T3a",462.163514691406,30,23.850059,3,46.2163514691406,3
42.76532492,-79.12785831,20190712,02:34:02,"LO","T4b",427.976181852158,72,18.894028,0,0,4
42.76628542,-79.45443959,20190715,08:20:35,"LO","T3b",126.937911176456,38,15.43745,11,36.7451848142372,3
42.76892702,-79.30915901,20190712,07:21:36,"LO","T4a",320.721607630131,45,21.956842,18,128.288643052053,4
42.77022397,-79.67245243,20190711,05:34:43,"LO","T23b",288.713481277177,23,22.9325,4,50.2110402221177,2.3
42.77201667,-79.61658333,20190711,07:32:56,"LO","T3a",371.357639642838,29,22.955305,7,89.6380509482712,3
42.77237233,-79.12970189,20190712,02:29:26,"LO","T4b",400.859429777565,77,18.853883,5,26.0298331024393,4
42.77328333,-79.45655,20190715,08:25:00,"LO","T3b",337.555145934999,91,17.561406,28,103.863121826153,3
42.7760388,-79.31012404,20190712,07:26:01,"LO","T4a",504.524961251091,66,21.156775,17,129.95339911013,4
42.77706679,-79.67399449,20190711,05:39:18,"LO","T23b",156.276281126866,42,21.838861,17,63.2546852180172,2.3
42.77915996,-79.61729221,20190711,07:28:11,"LO","T3a",237.880361540408,27,22.169188,10,88.1038376075585,3
42.77936853,-79.13180062,20190712,02:24:51,"LO","T4b",141.368675373985,67,18.735478,9,18.9898220651621,4
42.78027724,-79.45876931,20190715,08:29:23,"LO","T3b",400.912547828593,77,16.872454,27,140.579724563273,3
42.78314897,-79.3113,20190712,07:30:26,"LO","T4a",344.736933605934,46,20.462549,10,74.942811653464,4
42.78376673,-79.67721669,20190711,05:44:07,"LO","T23b",853.389768299952,53,20.390826,28,450.847424762239,2.3
42.78625,-79.61808333,20190711,07:23:29,"LO","T3a",389.712155733657,37,21.4172,23,242.253502212814,3
42.78638333,-79.13393333,20190712,02:20:15,"LO","T4b",400.950350348283,73,18.806715,12,65.9096466325944,4
42.78730115,-79.46080594,20190715,08:33:43,"LO","T3b",950.266145418865,87,19.117265,47,513.36217051364,3
42.79027632,-79.31266667,20190712,07:34:52,"LO","T4a",197.032677089458,31,19.931467,15,95.3383921400603,4
42.7905,-79.67795,20190711,05:52:30,"LO","T23b",3192.38219517453,104,19.702954,77,2363.59066373499,2.3
42.79251751,-79.62270338,20190711,07:18:52,"LO","T3a",592.902964963132,47,20.595391,42,529.828181456416,3
42.7934,-79.13585,20190712,02:15:37,"LO","T4b",49.8483193649968,61,18.668982,9,7.35467007024543,4
42.79437623,-79.46252541,20190715,08:38:01,"LO","T3b",1051.32175623173,86,19.881894,37,452.312848611326,3
42.7957,-79.62686667,20190711,07:09:35,"LO","T3a",441.899214846773,48,20.058004,35,322.218177492439,3
42.79727162,-79.31478498,20190712,07:39:19,"LO","T4a",52.3228341632212,14,18.990418,10,37.3734529737294,4
42.79816203,-79.68005,20190711,06:06:22,"LO","T23b",2484.75488455344,116,17.871303,99,2120.60977216199,2.3
42.80049988,-79.13701667,20190712,02:10:57,"LO","T4b",332.306067481323,57,18.520858,8,46.6394480675541,4
42.80147223,-79.46388519,20190715,08:42:19,"LO","T3b",1457.06166058108,110,19.838362,62,821.252935963882,3
42.80233062,-79.62585,20190711,06:57:53,"LO","T3a",1343.25013696477,75,19.466936,56,1002.96010226703,3
42.80322201,-79.68325535,20190711,06:16:34,"LO","T23b",1036.11955146041,57,15.990224,36,654.391295659205,2.3
42.80424873,-79.31702736,20190712,07:43:46,"LO","T4a",81.7231506343831,11,18.136718,3,22.2881319911954,4
42.80756936,-79.13825,20190712,02:06:19,"LO","T4b",346.098895247348,37,18.363272,2,18.7080483917485,4
42.80857837,-79.46501667,20190715,08:46:38,"LO","T3b",2944.69052247201,162,19.040755,98,1781.35599507566,3
42.80904305,-79.68408333,20190711,06:20:23,"LO","T23b",282.449632940664,16,13.376056,11,194.184122646707,2.3
42.81007819,-79.62650384,20190711,06:50:50,"LO","T3a",2581.2426973278,175,18.427982,110,1622.4954097489,3
42.81126184,-79.31923728,20190712,07:48:11,"LO","T4a",138.743003868755,9,16.722544,2,30.831778637501,4
42.81461313,-79.14015438,20190712,02:01:42,"LO","T4b",161.504388841426,46,17.905483,7,24.5767548236952,4
42.81568333,-79.4659,20190715,08:50:56,"LO","T3b",1647.48203691695,68,17.59342,24,581.46424832363,3
42.81750642,-79.62795,20190711,06:45:55,"LO","T3a",534.063680350637,47,16.166226,29,329.528653833372,3
42.81826667,-79.3214,20190712,07:52:36,"LO","T4a",382.322622933379,2,14.158075,0,0,4
42.82162371,-79.1422079,20190712,01:57:06,"LO","T4b",98.5641571202304,25,17.760663,3,11.8276988544277,4
42.82284751,-79.46648333,20190715,08:55:11,"LO","T3b",7119.54977828709,138,15.388267,5,257.954702111851,3
42.82514811,-79.32389811,20190712,07:57:02,"LO","T4a",994.513381202646,13,13.071776,0,0,4
42.82873387,-79.14339462,20190712,01:52:28,"LO","T4b",37.0639450000667,26,17.346393,7,9.97875442309488,4
42.82882042,-79.46528333,20190715,08:58:48,"LO","T3b",9483.9057268676,113,13.259761,3,251.785107792945,3
42.83201576,-79.32682061,20190712,08:01:29,"LO","T4a",2606.31512508277,40,12.831758,3,195.473634381207,4
42.83583333,-79.14496667,20190712,01:47:49,"LO","T4b",547.398732068606,39,15.667158,1,14.035864924836,4
42.83883886,-79.3297574,20190712,08:05:57,"LO","T4a",789.760801804101,37,13.174578,7,149.414205746722,4
42.84256667,-79.14653333,20190712,01:43:23,"LO","T4b",1596.68895901426,24,13.338136,0,0,4
